ID_Transacao,Data,Valor,ID_Cliente,Anomalia,Ano,Mes,Dia,Hora,prediction
38266,2024-10-23T10:49:00.891Z,240.19669853749832,3738,false,2024,10,23,10,0
82651,2023-10-13T05:17:36.748Z,407.5633469664114,5112,false,2023,10,13,5,1
56043,2024-03-04T01:11:10.282Z,191.91589076070304,3579,false,2024,3,4,1,0
61775,2023-11-14T13:25:00.345Z,438.5877732476209,9072,false,2023,11,14,13,1
73281,2024-03-24T06:20:45.421Z,95659.8242006939,4260,true,2024,3,24,6,2
76212,2024-03-15T10:45:33.247Z,467.15721733847585,3986,false,2024,3,15,10,0
30852,2024-02-20T15:49:53.663Z,69.71556385713536,6434,false,2024,2,20,15,0
13677,2024-12-30T23:41:53.239Z,106.03797831987326,1000,false,2024,12,30,23,0
17812,2024-12-11T17:19:03.766Z,408.4796026253799,3046,false,2024,12,11,17,0
86921,2023-02-25T05:19:38.262Z,141.6067689258932,1378,false,2023,2,25,5,1
13132,2023-09-06T11:58:26.372Z,130.71644986895956,1845,false,2023,9,6,11,1
40080,2024-09-30T17:32:01.416Z,250.75002786121644,3793,false,2024,9,30,17,0
91552,2024-01-08T13:15:30.851Z,88.37412443369229,4160,false,2024,1,8,13,0
56369,2023-09-25T23:06:33.378Z,374.07538229814827,8401,false,2023,9,25,23,1
90503,2023-04-04T16:24:40.269Z,162.67138800185236,4811,false,2023,4,4,16,1
30570,2023-02-01T05:33:32.277Z,454.57866457865236,4424,false,2023,2,1,5,1
25632,2023-08-05T09:08:19.529Z,236.5209888334719,8684,false,2023,8,5,9,1
49916,2023-11-19T20:45:42.072Z,377.2135842710264,8229,false,2023,11,19,20,1
30814,2023-02-11T00:41:17.263Z,169.06466465445106,8312,false,2023,2,11,0,1
62614,2023-03-10T16:48:29.404Z,211.77865357299828,6767,false,2023,3,10,16,1
20216,2023-07-13T18:27:58.435Z,250.60022808709783,3978,false,2023,7,13,18,1
26782,2024-10-28T04:22:33.925Z,392.71232806930595,8824,false,2024,10,28,4,0
71272,2023-04-16T22:30:28.907Z,369.1012795927156,7841,false,2023,4,16,22,1
30922,2024-01-22T23:08:57.432Z,127.35983441117313,7255,false,2024,1,22,23,0
91868,2023-02-27T22:39:37.982Z,102.33385007773731,9364,false,2023,2,27,22,1
81545,2024-11-24T03:24:34.813Z,343.62528754101453,6564,false,2024,11,24,3,0
69395,2024-12-19T10:12:06.752Z,126.86913831636653,6361,false,2024,12,19,10,0
32631,2024-10-12T23:52:56.145Z,305.6009539271775,1884,false,2024,10,12,23,0
52503,2023-05-07T13:28:41.058Z,95.46379835025203,2559,false,2023,5,7,13,1
61452,2023-09-26T06:47:17.290Z,182.38594513194943,4095,false,2023,9,26,6,1
37871,2023-05-11T10:23:08.827Z,454.91660764702755,1017,false,2023,5,11,10,1
86056,2024-10-04T17:19:58.214Z,384.8686732982278,5269,false,2024,10,4,17,0
59172,2024-11-16T15:07:51.828Z,228.53024149449212,9874,false,2024,11,16,15,0
62580,2023-06-25T04:43:44.100Z,436.3600987868133,9291,false,2023,6,25,4,1
41720,2023-10-12T10:15:46.444Z,391.08443363537873,6753,false,2023,10,12,10,1
14709,2023-07-29T05:39:15.778Z,231.71784870954437,3248,false,2023,7,29,5,1
23388,2023-05-19T04:19:50.293Z,81544.46699035927,7011,true,2023,5,19,4,2
61130,2023-01-31T09:42:01.000Z,248.69524980735574,5836,false,2023,1,31,9,1
37547,2023-05-29T10:25:05.955Z,426.62073139174936,7808,false,2023,5,29,10,1
73182,2023-09-08T16:47:08.132Z,139.0360922081,8622,false,2023,9,8,16,1
53350,2023-09-26T08:27:06.743Z,102.10606549334302,2840,false,2023,9,26,8,1
82554,2024-11-05T20:41:52.918Z,388.3998567179749,3446,false,2024,11,5,20,0
32892,2024-04-01T10:25:16.145Z,240.15860994745958,6238,false,2024,4,1,10,0
30006,2024-04-15T21:13:09.272Z,197.98485388005332,8795,false,2024,4,15,21,0
57353,2023-12-25T10:09:25.433Z,69.45043954591114,6781,false,2023,12,25,10,1
33226,2024-03-16T05:40:57.682Z,80.77587076557971,3158,false,2024,3,16,5,0
47096,2024-04-16T14:02:55.586Z,54.2518026198396,4964,false,2024,4,16,14,0
91459,2023-12-13T14:25:15.875Z,344.906403506573,5181,false,2023,12,13,14,1
11178,2023-04-05T18:06:16.523Z,403.2145732015424,9357,false,2023,4,5,18,1
64291,2023-12-16T20:44:37.212Z,420.4564538264684,5426,false,2023,12,16,20,1
25350,2024-09-26T00:45:03.434Z,345.3305571052552,4626,false,2024,9,26,0,0
86521,2023-11-15T10:09:47.571Z,195.55547008636614,5432,false,2023,11,15,10,1
40997,2023-05-27T20:38:33.974Z,246.96731883501312,4179,false,2023,5,27,20,1
11792,2024-11-27T16:14:52.480Z,170.86441610568727,7232,false,2024,11,27,16,0
97389,2024-03-29T17:23:16.055Z,199.85887641603765,3188,false,2024,3,29,17,0
55525,2024-06-03T15:30:18.946Z,187.3416339766034,8558,false,2024,6,3,15,0
23361,2024-11-08T02:46:17.110Z,274.3719476740395,5524,false,2024,11,8,2,0
61621,2024-08-09T12:51:18.365Z,32.364102861461106,4527,false,2024,8,9,12,0
15222,2023-01-31T20:24:02.370Z,200.68657422307177,8222,false,2023,1,31,20,1
71105,2023-11-05T04:56:06.104Z,311.9893323519348,7245,false,2023,11,5,4,1
65177,2023-08-13T12:46:16.376Z,183.12397850044823,2975,false,2023,8,13,12,1
35196,2024-07-11T19:09:42.335Z,472.72693277453885,2460,false,2024,7,11,19,0
66129,2024-09-22T00:21:08.153Z,106.50135128403058,7232,false,2024,9,22,0,0
20513,2023-06-23T09:19:02.619Z,249.84036701536087,9197,false,2023,6,23,9,1
85874,2023-10-05T23:14:49.712Z,394.7813050252299,6116,false,2023,10,5,23,1
26450,2023-02-19T13:33:06.382Z,321.510648528537,5328,false,2023,2,19,13,1
39211,2023-08-19T23:34:33.128Z,130.18892102478267,9771,false,2023,8,19,23,1
76679,2023-06-02T12:03:35.662Z,282.48666168427053,3688,false,2023,6,2,12,1
85947,2023-05-09T17:35:28.041Z,113.56001727490674,5058,false,2023,5,9,17,1
64412,2023-10-25T01:22:23.021Z,125.52160080241924,4594,false,2023,10,25,1,1
36909,2023-04-05T14:53:52.008Z,311.79955064669883,3532,false,2023,4,5,14,1
96653,2023-02-28T02:25:27.753Z,37.35348439510205,1799,false,2023,2,28,2,1
76215,2023-08-10T02:07:19.275Z,297.5570225523956,3882,false,2023,8,10,2,1
49009,2023-09-27T03:24:49.864Z,472.40474614034974,1476,false,2023,9,27,3,1
84282,2024-04-01T08:07:13.626Z,415.182285944546,8417,false,2024,4,1,8,0
22143,2023-10-09T23:12:49.163Z,261.30843796141573,1259,false,2023,10,9,23,1
56916,2023-03-28T01:42:49.424Z,462.88040243639625,4506,false,2023,3,28,1,1
21542,2024-08-25T05:29:04.620Z,142.96061048577536,8867,false,2024,8,25,5,0
22661,2023-11-15T17:08:57.439Z,139.05206961187307,5004,false,2023,11,15,17,1
68399,2023-04-28T14:02:32.850Z,107.56065194117342,2847,false,2023,4,28,14,1
95979,2024-01-26T09:15:48.497Z,226.01854000913033,9879,false,2024,1,26,9,0
54714,2024-04-15T10:57:14.952Z,478.7459787141519,9842,false,2024,4,15,10,0
83616,2023-03-11T05:41:43.112Z,487.9087654864035,4468,false,2023,3,11,5,1
49886,2023-10-26T13:06:11.902Z,121.63634020530846,6108,false,2023,10,26,13,1
61437,2023-08-18T01:58:14.603Z,95.15620018120639,2830,false,2023,8,18,1,1
56990,2024-06-09T09:14:29.551Z,228.4827650311194,3175,false,2024,6,9,9,0
74661,2023-11-07T19:28:36.648Z,207.63245253406998,1161,false,2023,11,7,19,1
40521,2023-10-12T11:02:13.627Z,76.92921229100084,5819,false,2023,10,12,11,1
71400,2023-11-19T18:08:54.506Z,101.10810679173052,5134,false,2023,11,19,18,1
64730,2023-06-28T10:09:01.870Z,194.9844141152033,1215,false,2023,6,28,10,1
38358,2024-06-26T01:50:59.355Z,175.58394518758212,6012,false,2024,6,26,1,0
29372,2023-07-09T15:27:12.397Z,74.63584280519063,4842,false,2023,7,9,15,1
78738,2023-05-13T19:13:51.592Z,149.43313235231716,2485,false,2023,5,13,19,1
63197,2024-08-17T05:48:44.304Z,304.95195523146856,9222,false,2024,8,17,5,0
22780,2023-01-23T12:37:19.889Z,265.49544331409834,2971,false,2023,1,23,12,1
31567,2023-05-08T09:36:26.955Z,412.70355844346784,8393,false,2023,5,8,9,1
69719,2024-07-31T13:12:13.158Z,123.64838043800391,5003,false,2024,7,31,13,0
90111,2023-05-07T00:47:54.810Z,228.93348193661384,7443,false,2023,5,7,0,1
49003,2024-09-08T10:33:26.506Z,352.796918394017,7102,false,2024,9,8,10,0
80185,2023-02-23T07:59:19.648Z,50.41219240254138,8080,false,2023,2,23,7,1
21799,2024-02-17T06:08:09.375Z,388.05792185877186,4644,false,2024,2,17,6,0
94538,2023-10-01T15:22:15.725Z,392.5685916976793,1324,false,2023,10,1,15,1
44936,2023-01-13T05:03:26.286Z,327.92770788467766,8409,false,2023,1,13,5,1
28725,2024-02-21T07:11:49.896Z,241.71814804907194,7828,false,2024,2,21,7,0
33743,2024-11-03T18:57:48.448Z,445.5486176031125,4405,false,2024,11,3,18,0
57746,2024-05-31T14:02:19.739Z,374.4970334114698,9163,false,2024,5,31,14,0
88306,2023-09-10T06:06:28.104Z,90.50064260557073,4156,false,2023,9,10,6,1
12826,2023-10-13T08:35:23.764Z,69138.4698526696,3185,true,2023,10,13,8,2
22155,2024-09-18T05:57:20.240Z,219.73203477471964,6284,false,2024,9,18,5,0
58947,2024-05-20T21:39:30.125Z,449.85880424644637,3215,false,2024,5,20,21,0
18793,2023-03-03T22:36:37.770Z,104.90412562773173,2710,false,2023,3,3,22,1
13362,2024-06-06T13:27:07.251Z,128.7720983211567,7799,false,2024,6,6,13,0
74328,2023-10-17T04:56:05.171Z,458.888784955608,2788,false,2023,10,17,4,1
20893,2023-08-05T07:12:37.978Z,226.40279867535273,4683,false,2023,8,5,7,1
23523,2023-05-21T14:32:20.246Z,232.31013028856574,6889,false,2023,5,21,14,1
25994,2024-05-21T12:02:56.775Z,183.32859996545676,1478,false,2024,5,21,12,0
58464,2023-05-27T15:59:05.370Z,428.17868333218183,3251,false,2023,5,27,15,1
40490,2024-08-19T09:24:43.503Z,290.150466362755,8087,false,2024,8,19,9,0
13150,2024-07-20T23:10:23.052Z,479.20529350948635,3302,false,2024,7,20,23,0
24398,2024-12-07T01:01:04.158Z,270.53010153152417,1533,false,2024,12,7,1,0
92645,2024-07-17T16:29:36.955Z,164.2892479586962,8396,false,2024,7,17,16,0
62810,2023-06-10T02:22:39.953Z,120.78064313356212,3045,false,2023,6,10,2,1
72802,2024-08-24T14:27:02.584Z,282.5232865564407,3471,false,2024,8,24,14,0
58561,2024-02-07T02:53:02.136Z,394.5337995236536,1758,false,2024,2,7,2,0
64278,2024-07-31T23:05:10.147Z,178.90867985784163,3480,false,2024,7,31,23,0
41181,2023-03-14T18:14:14.883Z,431.43068883757195,2615,false,2023,3,14,18,1
97695,2024-05-09T10:38:04.290Z,257.13010191216534,1104,false,2024,5,9,10,0
66013,2023-03-06T03:39:50.125Z,417.34364048798386,4049,false,2023,3,6,3,1
63621,2024-06-13T05:20:44.941Z,293.3057065484494,2595,false,2024,6,13,5,0
43671,2023-04-14T00:38:06.364Z,427.5612785357354,2452,false,2023,4,14,0,1
20468,2024-02-03T15:24:36.896Z,390.1487505262575,8320,false,2024,2,3,15,0
16132,2024-02-10T02:40:07.970Z,393.5122896365514,8349,false,2024,2,10,2,0
65403,2024-01-10T22:06:20.658Z,114.79396564679395,5002,false,2024,1,10,22,0
89503,2024-01-09T23:24:01.499Z,341.4686557130489,4148,false,2024,1,9,23,0
27914,2024-07-22T02:23:52.953Z,403.68567386619253,6875,false,2024,7,22,2,0
48970,2024-02-12T01:41:14.509Z,380.4626725031295,8616,false,2024,2,12,1,0
72774,2024-02-16T23:15:20.057Z,443.23535928510836,7061,false,2024,2,16,23,0
12295,2023-12-16T17:54:32.484Z,470.05343942344905,2721,false,2023,12,16,17,1
46731,2023-11-13T18:37:12.884Z,158.01536604177832,7740,false,2023,11,13,18,1
86394,2023-04-28T18:19:49.071Z,499.030146414067,7302,false,2023,4,28,18,1
12883,2024-06-25T06:17:58.322Z,170.2107715076757,6548,false,2024,6,25,6,0
79224,2023-06-02T20:18:50.320Z,413.12609294829696,9870,false,2023,6,2,20,1
64681,2023-09-26T05:55:26.677Z,171.4867213201573,9102,false,2023,9,26,5,1
77268,2023-11-05T06:02:56.398Z,167.930320200791,9042,false,2023,11,5,6,1
10757,2024-09-02T19:21:18.341Z,140.95612205641567,9457,false,2024,9,2,19,0
58452,2024-12-02T09:23:07.165Z,112.49970836874292,1843,false,2024,12,2,9,0
22692,2023-01-04T10:04:51.573Z,498.8210950009193,1518,false,2023,1,4,10,1
48098,2024-06-16T10:41:51.507Z,81.30017630848714,3214,false,2024,6,16,10,0
74032,2023-05-11T04:52:27.471Z,170.4444499978639,8206,false,2023,5,11,4,1
35498,2023-04-02T15:29:58.550Z,443.0876833051672,9099,false,2023,4,2,15,1
34161,2023-10-17T20:11:34.343Z,267.5804672048543,2527,false,2023,10,17,20,1
35385,2024-06-20T05:30:16.761Z,245.19263790919132,3261,false,2024,6,20,5,0
71042,2023-06-29T16:32:49.035Z,81.0431040171827,9926,false,2023,6,29,16,1
56803,2023-07-07T21:51:10.528Z,38.3120666459168,5671,false,2023,7,7,21,1
73952,2023-05-21T07:36:24.383Z,409.62215070119566,8474,false,2023,5,21,7,1
31957,2023-04-23T18:47:56.868Z,367.3671032653426,9173,false,2023,4,23,18,1
64207,2023-11-20T12:21:48.730Z,258.6530459794923,2231,false,2023,11,20,12,1
10282,2023-11-20T19:34:24.524Z,83.11422580294526,5462,false,2023,11,20,19,1
14582,2024-07-07T15:32:54.561Z,194.2996100764128,6579,false,2024,7,7,15,0
37383,2024-08-22T01:28:48.433Z,175.4745790674519,8767,false,2024,8,22,1,0
65603,2024-04-01T13:17:16.444Z,202.2898496288492,5533,false,2024,4,1,13,0
42142,2024-12-04T14:02:25.002Z,118.23187787839845,3562,false,2024,12,4,14,0
14889,2023-10-18T03:17:46.074Z,332.92218590485663,3711,false,2023,10,18,3,1
61896,2024-07-27T15:13:54.445Z,198.30018864483287,1525,false,2024,7,27,15,0
24406,2024-09-03T15:16:58.944Z,255.979098600623,9936,false,2024,9,3,15,0
76406,2024-05-27T08:04:36.302Z,401.14948193364916,2438,false,2024,5,27,8,0
90224,2023-10-14T09:23:06.233Z,362.1777531162556,6306,false,2023,10,14,9,1
27156,2024-10-12T05:10:38.680Z,25.534085650781716,4902,false,2024,10,12,5,0
20403,2024-01-03T16:47:14.863Z,349.14712513495067,1856,false,2024,1,3,16,0
15992,2023-04-02T23:28:55.322Z,229.3863417791182,9349,false,2023,4,2,23,1
56787,2023-08-27T07:58:35.654Z,445.7628831729971,9527,false,2023,8,27,7,1
90675,2023-10-22T02:46:22.274Z,102.78950148560422,4829,false,2023,10,22,2,1
99675,2024-01-31T00:44:48.997Z,66.55711392669544,9677,false,2024,1,31,0,0
57918,2024-10-06T02:38:20.205Z,67857.8180073606,9771,true,2024,10,6,2,2
18835,2024-11-25T05:36:50.938Z,209.29252994380826,1371,false,2024,11,25,5,0
22557,2024-11-25T13:12:00.941Z,358.43999140410796,1986,false,2024,11,25,13,0
25266,2023-08-20T22:54:42.066Z,139.6394156444534,3320,false,2023,8,20,22,1
53839,2024-10-09T18:22:33.233Z,172.36340920360192,9936,false,2024,10,9,18,0
15665,2023-03-04T18:30:05.198Z,20.003494935873537,2127,false,2023,3,4,18,1
76645,2023-02-08T15:21:27.993Z,402.510675117744,5609,false,2023,2,8,15,1
61507,2023-02-22T16:36:38.654Z,57.20746351984786,9957,false,2023,2,22,16,1
95752,2023-03-07T23:40:02.225Z,214.79103262351256,3713,false,2023,3,7,23,1
32294,2024-04-08T00:38:32.253Z,144.65696534405072,7321,false,2024,4,8,0,0
79618,2024-03-18T10:09:25.394Z,313.4687807781738,1768,false,2024,3,18,10,0
43044,2023-08-22T19:07:36.661Z,263.50905140654027,1356,false,2023,8,22,19,1
62504,2023-09-10T03:32:15.439Z,252.74624550817185,1492,false,2023,9,10,3,1
63757,2023-02-16T00:23:43.523Z,424.01144016225527,3288,false,2023,2,16,0,1
43487,2023-05-16T14:05:56.877Z,129.93371992369623,1047,false,2023,5,16,14,1
32686,2023-01-31T05:52:40.014Z,31.527831560676407,1715,false,2023,1,31,5,1
60460,2023-02-14T00:12:44.634Z,399.32177042475666,2016,false,2023,2,14,0,1
59126,2024-05-22T13:10:18.699Z,99.80308740215477,7863,false,2024,5,22,13,0
20252,2024-06-09T11:01:58.587Z,228.36207231792775,3864,false,2024,6,9,11,0
52791,2024-03-11T00:07:04.156Z,252.96839700281888,2819,false,2024,3,11,0,0
55624,2023-02-20T17:49:39.837Z,184.96881516636577,8299,false,2023,2,20,17,1
22285,2023-01-26T08:43:20.252Z,98.46672069698175,5917,false,2023,1,26,8,1
54583,2024-10-25T02:56:11.004Z,54.77837511462182,6175,false,2024,10,25,2,0
47882,2023-11-29T20:19:13.563Z,55833.04136684281,6014,true,2023,11,29,20,2
27850,2024-09-22T21:57:22.771Z,200.28641250971313,6025,false,2024,9,22,21,0
18042,2024-10-18T16:00:35.153Z,201.38130368133355,1502,false,2024,10,18,16,0
71232,2023-06-24T00:02:12.521Z,168.80597714361772,8927,false,2023,6,24,0,1
61621,2024-06-13T00:10:59.900Z,63.72077232161236,3972,false,2024,6,13,0,0
82477,2024-07-16T20:29:28.013Z,417.43937832294455,2748,false,2024,7,16,20,0
60433,2024-09-22T11:42:44.144Z,384.27542049633104,3963,false,2024,9,22,11,0
34838,2024-02-13T08:57:18.976Z,442.8320499650149,1782,false,2024,2,13,8,0
70747,2024-12-17T12:16:27.427Z,23.12376869374784,3366,false,2024,12,17,12,0
94474,2024-03-04T23:47:21.471Z,174.28226626848343,4889,false,2024,3,4,23,0
69818,2024-08-18T05:54:09.639Z,370.86751730673564,2820,false,2024,8,18,5,0
98313,2024-09-02T02:27:29.904Z,490.5063407590875,6985,false,2024,9,2,2,0
48758,2024-01-21T08:56:15.585Z,450.70408452762325,9551,false,2024,1,21,8,0
76325,2024-04-26T00:40:46.816Z,363.0598776374515,2334,false,2024,4,26,0,0
97106,2023-05-07T04:18:04.542Z,218.76784740785718,6336,false,2023,5,7,4,1
52214,2023-06-13T14:45:37.850Z,40.54888471249945,6785,false,2023,6,13,14,1
63341,2024-05-11T13:57:23.329Z,42.503328495367406,1738,false,2024,5,11,13,0
32474,2024-11-18T03:09:16.630Z,392.1784021175914,8640,false,2024,11,18,3,0
15833,2023-02-02T17:41:18.440Z,331.0861364422045,8242,false,2023,2,2,17,1
25942,2023-11-26T22:53:47.308Z,295.3864873686256,5253,false,2023,11,26,22,1
36486,2023-10-27T08:39:40.430Z,477.9342347880705,6454,false,2023,10,27,8,1
87952,2023-09-08T20:24:08.986Z,233.44219678130673,9488,false,2023,9,8,20,1
33206,2023-07-27T12:29:43.348Z,450.86518161496195,9634,false,2023,7,27,12,1
86162,2023-09-10T16:55:06.431Z,291.4310039820527,6191,false,2023,9,10,16,1
77495,2024-05-06T06:23:46.418Z,467.92407269623055,3006,false,2024,5,6,6,0
81436,2023-04-26T14:17:57.963Z,23.699903234469343,9051,false,2023,4,26,14,1
34033,2024-03-20T20:02:07.432Z,397.15113664299287,9083,false,2024,3,20,20,0
42373,2024-06-22T21:49:13.250Z,255.70581419093506,7687,false,2024,6,22,21,0
68838,2023-05-09T16:43:55.973Z,281.58675451413035,2189,false,2023,5,9,16,1
92815,2024-07-04T00:01:05.324Z,451.0517181615028,8308,false,2024,7,4,0,0
71735,2023-05-14T02:45:40.740Z,383.2607254625742,9378,false,2023,5,14,2,1
64920,2023-10-10T03:12:29.215Z,397.3160615530768,2328,false,2023,10,10,3,1
99169,2024-07-09T05:24:07.719Z,174.27936735931138,4951,false,2024,7,9,5,0
64485,2024-08-27T13:57:20.040Z,449.6532227083232,1258,false,2024,8,27,13,0
18361,2023-07-29T20:01:35.674Z,386.84190462614896,8726,false,2023,7,29,20,1
95145,2023-10-05T13:05:41.492Z,146.9053669024149,7902,false,2023,10,5,13,1
11983,2023-03-03T12:09:46.615Z,98.97696896897268,8390,false,2023,3,3,12,1
79772,2024-05-08T01:36:15.873Z,84.92896904577329,6385,false,2024,5,8,1,0
63549,2023-07-22T23:03:41.487Z,298.56987479969155,3849,false,2023,7,22,23,1
25706,2023-11-19T18:09:35.647Z,21.351893688349897,9204,false,2023,11,19,18,1
53136,2024-11-21T09:13:25.172Z,171.71422401050438,9034,false,2024,11,21,9,0
41023,2023-10-22T22:22:10.486Z,420.2619388507483,6974,false,2023,10,22,22,1
81136,2023-07-18T17:09:24.371Z,122.65897712485065,1907,false,2023,7,18,17,1
28832,2023-10-21T00:08:02.126Z,46.445327576611156,2784,false,2023,10,21,0,1
56026,2024-03-31T04:05:49.830Z,490.0267263456611,1082,false,2024,3,31,4,0
56230,2024-10-31T08:21:13.343Z,460.94275535737575,6980,false,2024,10,31,8,0
32492,2024-06-21T04:39:31.644Z,79.3610517777881,7703,false,2024,6,21,4,0
93389,2024-02-18T17:47:07.099Z,420.87669008787066,4687,false,2024,2,18,17,0
36258,2023-06-06T15:23:28.164Z,20.01338605686758,4475,false,2023,6,6,15,1
74582,2024-04-12T17:53:16.991Z,256.6085198580453,4346,false,2024,4,12,17,0
54161,2024-04-28T09:45:09.213Z,409.9406968703278,2390,false,2024,4,28,9,0
92550,2024-01-05T06:37:11.680Z,241.1311161626371,5702,false,2024,1,5,6,0
17494,2023-09-28T14:10:27.429Z,202.01698015901317,1249,false,2023,9,28,14,1
95603,2024-09-24T05:30:08.098Z,58.69787935381108,1793,false,2024,9,24,5,0
52282,2023-02-20T23:03:26.174Z,392.34173050057944,1454,false,2023,2,20,23,1
90654,2024-04-14T09:07:22.138Z,336.90283090099484,5191,false,2024,4,14,9,0
29010,2023-02-27T22:09:47.517Z,355.78034458272043,5078,false,2023,2,27,22,1
18589,2023-08-29T23:50:39.554Z,193.89520556984465,8528,false,2023,8,29,23,1
35988,2024-08-03T14:51:46.336Z,141.24756244422028,6968,false,2024,8,3,14,0
60379,2023-02-27T00:51:07.807Z,185.55728509303964,7208,false,2023,2,27,0,1
44736,2024-12-05T05:47:01.545Z,451.0687432498512,4099,false,2024,12,5,5,0
24565,2023-03-07T00:16:36.633Z,61.05966082207801,9760,false,2023,3,7,0,1
16496,2024-02-03T21:17:57.879Z,331.04406677124143,4178,false,2024,2,3,21,0
47841,2023-01-24T19:44:24.603Z,220.34242602249142,8734,false,2023,1,24,19,1
57499,2024-12-27T03:00:42.331Z,137.9118045747195,2771,false,2024,12,27,3,0
67462,2023-04-23T19:40:12.514Z,284.2692733702565,6627,false,2023,4,23,19,1
16269,2023-09-02T20:50:44.319Z,477.0549188463507,6669,false,2023,9,2,20,1
63949,2023-06-27T08:12:24.908Z,279.0624653838727,1643,false,2023,6,27,8,1
42360,2024-01-10T00:20:44.545Z,221.3633913652101,2710,false,2024,1,10,0,0
22617,2023-05-22T10:03:48.131Z,214.74373948797256,7999,false,2023,5,22,10,1
79639,2024-12-24T06:23:15.175Z,175.60136914174961,6789,false,2024,12,24,6,0
12965,2023-01-12T01:17:57.818Z,95.44268386576056,9672,false,2023,1,12,1,1
35023,2023-12-13T23:31:09.826Z,34.47549148951457,6436,false,2023,12,13,23,1
39248,2024-04-18T17:01:42.761Z,297.9536345265542,7223,false,2024,4,18,17,0
79312,2024-03-24T23:22:18.969Z,139.19501658431273,5202,false,2024,3,24,23,0
22428,2023-05-17T10:56:50.522Z,70.383453373268,2767,false,2023,5,17,10,1
33355,2024-07-18T15:56:36.613Z,380.1789941705741,5165,false,2024,7,18,15,0
34406,2024-11-03T18:03:42.865Z,294.44144490221265,1398,false,2024,11,3,18,0
33938,2024-12-30T21:39:58.732Z,78.50205278100579,7502,false,2024,12,30,21,0
19807,2023-10-21T14:26:03.333Z,149.97463901122228,4600,false,2023,10,21,14,1
66838,2024-05-30T04:41:12.489Z,99.96744470839461,2314,false,2024,5,30,4,0
10429,2023-08-07T17:29:40.233Z,254.9739424966594,7831,false,2023,8,7,17,1
22390,2024-05-24T11:33:15.037Z,461.56942826757245,3975,false,2024,5,24,11,0
99783,2023-07-15T05:02:05.724Z,180.61111584923506,1782,false,2023,7,15,5,1
96519,2024-09-18T22:03:54.554Z,441.65447562376073,4719,false,2024,9,18,22,0
99630,2024-02-25T07:41:09.301Z,105.36447703354351,7820,false,2024,2,25,7,0
91528,2023-05-05T04:31:50.783Z,96.49495916916268,3823,false,2023,5,5,4,1
45185,2024-06-07T09:57:42.106Z,365.6372933467518,4552,false,2024,6,7,9,0
60901,2024-06-06T07:20:41.938Z,29.83582875771273,6522,false,2024,6,6,7,0
76894,2024-07-11T12:27:13.799Z,497.94646505655095,1020,false,2024,7,11,12,0
76575,2024-07-25T03:35:01.575Z,428.1841506434788,2257,false,2024,7,25,3,0
39050,2023-05-22T13:33:31.573Z,41.77896552554906,2224,false,2023,5,22,13,1
57129,2023-08-16T21:55:24.896Z,123.98969776377176,2608,false,2023,8,16,21,1
89003,2024-12-18T16:43:15.511Z,345.26973197873144,2055,false,2024,12,18,16,0
12272,2023-08-29T19:08:29.571Z,242.99722234592036,2675,false,2023,8,29,19,1
54037,2023-08-03T16:20:14.325Z,393.5853530066461,4654,false,2023,8,3,16,1
43616,2024-02-04T06:59:26.165Z,412.2480867113149,5558,false,2024,2,4,6,0
93564,2023-11-22T13:12:21.766Z,245.02051703051617,2590,false,2023,11,22,13,1
12869,2023-04-11T20:08:23.114Z,264.43294820511005,1473,false,2023,4,11,20,1
47254,2023-03-26T11:03:25.317Z,70.15127242810843,5668,false,2023,3,26,11,1
81054,2024-07-30T18:57:40.487Z,324.29652812185424,9015,false,2024,7,30,18,0
68693,2024-01-05T19:24:27.263Z,256.43094446841945,2828,false,2024,1,5,19,0
38898,2024-07-05T05:23:23.183Z,182.37907743272007,1275,false,2024,7,5,5,0
99239,2023-10-10T23:01:52.542Z,304.2369241569713,2544,false,2023,10,10,23,1
29156,2023-12-19T06:44:46.226Z,493.90289430182986,4274,false,2023,12,19,6,1
19703,2024-04-01T16:27:15.360Z,97364.43276682038,5623,true,2024,4,1,16,2
23140,2024-03-06T15:25:07.894Z,461.292020178344,2693,false,2024,3,6,15,0
72460,2023-09-09T21:41:26.122Z,462.54508776703483,1792,false,2023,9,9,21,1
50716,2024-05-29T15:18:44.885Z,223.92673496719868,3680,false,2024,5,29,15,0
72860,2024-03-29T06:32:16.567Z,257.9611574932363,3122,false,2024,3,29,6,0
88240,2024-11-29T01:04:05.045Z,231.824610688435,6978,false,2024,11,29,1,0
65549,2024-09-14T09:53:15.002Z,256.43507250030564,1439,false,2024,9,14,9,0
51999,2023-10-18T22:06:56.510Z,321.4622620926432,7696,false,2023,10,18,22,1
91850,2023-11-15T20:21:33.829Z,211.79296966567802,3402,false,2023,11,15,20,1
16477,2023-02-18T02:13:54.494Z,454.9570810058534,2728,false,2023,2,18,2,1
53482,2023-12-12T11:30:11.014Z,28.747991252896917,9306,false,2023,12,12,11,1
15461,2024-01-26T03:55:05.151Z,17.00985389864301,8174,false,2024,1,26,3,0
93016,2024-12-04T13:15:57.404Z,420.5244463508838,1173,false,2024,12,4,13,0
77840,2024-10-10T12:12:41.168Z,276.73597590210926,1115,false,2024,10,10,12,0
25214,2023-10-22T23:36:25.746Z,470.7426046945856,7980,false,2023,10,22,23,1
88154,2023-09-16T20:34:14.614Z,354.56699699685896,6888,false,2023,9,16,20,1
